"ID";"SoortMisdrijf";"RegioS";"Perioden";"TotaalGeregistreerdeMisdrijven_1";"GeregistreerdeMisdrijvenPer1000Inw_3"
"43877";"1030200";"GM0140";"2015JJ00";"       0";"     0.0"
"43885";"1030200";"GM0262";"2015JJ00";"       0";"     0.0"
"43893";"1030200";"GM0329";"2015JJ00";"";""
"43901";"1030200";"GM0809";"2015JJ00";"       0";"     0.0"
"43909";"1030200";"GM0331";"2015JJ00";"       0";"     0.0"
"43917";"1030200";"GM0024";"2015JJ00";"       0";"     0.0"
"43925";"1030200";"GM0168";"2015JJ00";"       0";"     0.0"
"43933";"1030200";"GM0333";"2015JJ00";"";""
"43941";"1030200";"GM1671";"2015JJ00";"";""
"43949";"1030200";"GM0263";"2015JJ00";"       0";"     0.0"
"43957";"1030200";"GM1641";"2015JJ00";"       0";"     0.0"
"43965";"1030200";"GM0556";"2015JJ00";"       0";"     0.0"
"43973";"1030200";"GM0935";"2015JJ00";"       5";"       ."
"43981";"1030200";"GM0936";"2015JJ00";"";""
"43989";"1030200";"GM1663";"2015JJ00";"       0";"     0.0"
"43997";"1030200";"GM0025";"2015JJ00";"       0";"     0.0"
"44005";"1030200";"GM0420";"2015JJ00";"       0";"     0.0"
"44013";"1030200";"GM0938";"2015JJ00";"       0";"     0.0"
"44021";"1030200";"GM1948";"2015JJ00";"";""
"44029";"1030200";"GM0083";"2015JJ00";"";""
"44037";"1030200";"GM1908";"2015JJ00";"       0";"     0.0"
"44045";"1030200";"GM1987";"2015JJ00";"       0";"     0.0"
"44053";"1030200";"GM0119";"2015JJ00";"       0";"     0.0"
"44061";"1030200";"GM0687";"2015JJ00";"       0";"     0.0"
"44069";"1030200";"GM0559";"2015JJ00";"";""
"44077";"1030200";"GM1842";"2015JJ00";"       0";"     0.0"
"44085";"1030200";"GM1731";"2015JJ00";"       0";"     0.0"
"44093";"1030200";"GM0815";"2015JJ00";"       0";"     0.0"
"44101";"1030200";"GM0265";"2015JJ00";"";""
"44109";"1030200";"GM1709";"2015JJ00";"       0";"     0.0"
"44117";"1030200";"GM1927";"2015JJ00";"       0";"     0.0"
"44125";"1030200";"GM1955";"2015JJ00";"       0";"     0.0"
"44133";"1030200";"GM0335";"2015JJ00";"       0";"     0.0"
"44141";"1030200";"GM0944";"2015JJ00";"       0";"     0.0"
"44149";"1030200";"GM0424";"2015JJ00";"       0";"     0.0"
"44157";"1030200";"GM0425";"2015JJ00";"       0";"     0.0"
"44165";"1030200";"GM1740";"2015JJ00";"       0";"     0.0"
"44173";"1030200";"GM0643";"2015JJ00";"";""
"44181";"1030200";"GM0946";"2015JJ00";"       0";"     0.0"
"44189";"1030200";"GM0304";"2015JJ00";"       0";"     0.0"
"44197";"1030200";"GM0412";"2015JJ00";"";""
"44205";"1030200";"GM0356";"2015JJ00";"       0";"     0.0"
"44213";"1030200";"GM0569";"2015JJ00";"       0";"     0.0"
"44221";"1030200";"GM0571";"2015JJ00";"";""
"44229";"1030200";"GM0104";"2015JJ00";"";""
"44237";"1030200";"GM0267";"2015JJ00";"       0";"     0.0"
"44245";"1030200";"GM0268";"2015JJ00";"       0";"     0.0"
"44253";"1030200";"GM1930";"2015JJ00";"       0";"     0.0"
"44261";"1030200";"GM1695";"2015JJ00";"       0";"     0.0"
"44269";"1030200";"GM1699";"2015JJ00";"       0";"     0.0"
"44277";"1030200";"GM0171";"2015JJ00";"       0";"     0.0"
"44285";"1030200";"GM0575";"2015JJ00";"       0";"     0.0"
"44293";"1030200";"GM0576";"2015JJ00";"       0";"     0.0"
"44301";"1030200";"GM0820";"2015JJ00";"       0";"     0.0"
"44309";"1030200";"GM0302";"2015JJ00";"       0";"     0.0"
"44317";"1030200";"GM0951";"2015JJ00";"       0";"     0.0"
"44325";"1030200";"GM0579";"2015JJ00";"       0";"     0.0"
"44333";"1030200";"GM0823";"2015JJ00";"       0";"     0.0"
"44341";"1030200";"GM0824";"2015JJ00";"       0";"     0.0"
"44349";"1030200";"GM1895";"2015JJ00";"       0";"     0.0"
"44357";"1030200";"GM0269";"2015JJ00";"       0";"     0.0"
"44365";"1030200";"GM0173";"2015JJ00";"       0";"     0.0"
"44373";"1030200";"GM1773";"2015JJ00";"       0";"     0.0"
"44381";"1030200";"GM0175";"2015JJ00";"       0";"     0.0"
"44389";"1030200";"GM0881";"2015JJ00";"       0";"     0.0"
"44397";"1030200";"GM1586";"2015JJ00";"       0";"     0.0"
"44405";"1030200";"GM0826";"2015JJ00";"       0";"     0.0"
"44413";"1030200";"GM0580";"2015JJ00";"";""
"44421";"1030200";"GM0085";"2015JJ00";"       0";"     0.0"
"44429";"1030200";"GM0431";"2015JJ00";"       0";"     0.0"
"44437";"1030200";"GM0432";"2015JJ00";"       0";"     0.0"
"44445";"1030200";"GM0086";"2015JJ00";"       0";"     0.0"
"44453";"1030200";"GM0828";"2015JJ00";"       5";"       ."
"44461";"1030200";"GM0584";"2015JJ00";"       0";"     0.0"
"44469";"1030200";"GM1509";"2015JJ00";"       0";"     0.0"
"44477";"1030200";"GM0437";"2015JJ00";"       0";"     0.0"
"44485";"1030200";"GM0644";"2015JJ00";"";""
"44493";"1030200";"GM0589";"2015JJ00";"       0";"     0.0"
"44501";"1030200";"GM1734";"2015JJ00";"       0";"     0.0"
"44509";"1030200";"GM0590";"2015JJ00";"       0";"     0.0"
"44517";"1030200";"GM1894";"2015JJ00";"       0";"     0.0"
"44525";"1030200";"GM0765";"2015JJ00";"       0";"     0.0"
"44533";"1030200";"GM1926";"2015JJ00";"       0";"     0.0"
"44541";"1030200";"GM0439";"2015JJ00";"       0";"     0.0"
"44549";"1030200";"GM0273";"2015JJ00";"       0";"     0.0"
"44557";"1030200";"GM0177";"2015JJ00";"       0";"     0.0"
"44565";"1030200";"GM0595";"2015JJ00";"";""
"44573";"1030200";"GM0703";"2015JJ00";"       0";"     0.0"
"44581";"1030200";"GM0274";"2015JJ00";"       5";"       ."
"44589";"1030200";"GM0339";"2015JJ00";"       0";"     0.0"
"44597";"1030200";"GM1667";"2015JJ00";"       0";"     0.0"
"44605";"1030200";"GM0275";"2015JJ00";"       0";"     0.0"
"44613";"1030200";"GM0340";"2015JJ00";"       0";"     0.0"
"44621";"1030200";"GM0597";"2015JJ00";"       0";"     0.0"
"44629";"1030200";"GM0196";"2015JJ00";"       0";"     0.0"
"44637";"1030200";"GM1672";"2015JJ00";"";""
"44645";"1030200";"GM1742";"2015JJ00";"       0";"     0.0"
"44653";"1030200";"GM0603";"2015JJ00";"       0";"     0.0"
"44661";"1030200";"GM1669";"2015JJ00";"       0";"     0.0"
"44669";"1030200";"GM0957";"2015JJ00";"       0";"     0.0"
"44677";"1030200";"GM0736";"2015JJ00";"       0";"     0.0"
"44685";"1030200";"GM1674";"2015JJ00";"       0";"     0.0"
"44693";"1030200";"GM0599";"2015JJ00";"      15";"       ."
"44701";"1030200";"GM0600";"2015JJ00";"";""
"44709";"1030200";"GM0277";"2015JJ00";"       0";"     0.0"
"44717";"1030200";"GM0840";"2015JJ00";"       0";"     0.0"
"44725";"1030200";"GM0441";"2015JJ00";"       0";"     0.0"
"44733";"1030200";"GM0458";"2015JJ00";"";""
"44741";"1030200";"GM0279";"2015JJ00";"       0";"     0.0"
"44749";"1030200";"GM0606";"2015JJ00";"       0";"     0.0"
"44757";"1030200";"GM0088";"2015JJ00";"       0";"     0.0"
"44765";"1030200";"GM0844";"2015JJ00";"       0";"     0.0"
"44773";"1030200";"GM0962";"2015JJ00";"       0";"     0.0"
"44781";"1030200";"GM0608";"2015JJ00";"";""
"44789";"1030200";"GM1676";"2015JJ00";"       0";"     0.0"
"44797";"1030200";"GM0965";"2015JJ00";"       0";"     0.0"
"44805";"1030200";"GM1702";"2015JJ00";"       0";"     0.0"
"44813";"1030200";"GM0845";"2015JJ00";"       0";"     0.0"
"44821";"1030200";"GM0846";"2015JJ00";"       0";"     0.0"
"44829";"1030200";"GM1883";"2015JJ00";"       0";"     0.0"
"44837";"1030200";"GM0051";"2015JJ00";"";""
"44845";"1030200";"GM0610";"2015JJ00";"       0";"     0.0"
"44853";"1030200";"GM0040";"2015JJ00";"       0";"     0.0"
"44861";"1030200";"GM1714";"2015JJ00";"       0";"     0.0"
"44869";"1030200";"GM0090";"2015JJ00";"       0";"     0.0"
"44877";"1030200";"GM0091";"2015JJ00";"";""
"44885";"1030200";"GM0342";"2015JJ00";"       0";"     0.0"
"44893";"1030200";"GM0847";"2015JJ00";"       0";"     0.0"
"44901";"1030200";"GM0848";"2015JJ00";"       0";"     0.0"
"44909";"1030200";"GM0612";"2015JJ00";"";""
"44917";"1030200";"GM0037";"2015JJ00";"       0";"     0.0"
"44925";"1030200";"GM0180";"2015JJ00";"       0";"     0.0"
"44933";"1030200";"GM0532";"2015JJ00";"       0";"     0.0"
"44941";"1030200";"GM0851";"2015JJ00";"       0";"     0.0"
"44949";"1030200";"GM1708";"2015JJ00";"       0";"     0.0"
"44957";"1030200";"GM0971";"2015JJ00";"       0";"     0.0"
"44965";"1030200";"GM1904";"2015JJ00";"       0";"     0.0"
"44973";"1030200";"GM0617";"2015JJ00";"       0";"     0.0"
"44981";"1030200";"GM1900";"2015JJ00";"       0";"     0.0"
"44989";"1030200";"GM0715";"2015JJ00";"       0";"     0.0"
"44997";"1030200";"GM0093";"2015JJ00";"       0";"     0.0"
"45005";"1030200";"GM0448";"2015JJ00";"       0";"     0.0"
"45013";"1030200";"GM1525";"2015JJ00";"       0";"     0.0"
"45021";"1030200";"GM0716";"2015JJ00";"       0";"     0.0"
"45029";"1030200";"GM0281";"2015JJ00";"       0";"     0.0"
"45037";"1030200";"GM0855";"2015JJ00";"       0";"     0.0"
"45045";"1030200";"GM0183";"2015JJ00";"       0";"     0.0"
"45053";"1030200";"GM1700";"2015JJ00";"       0";"     0.0"
"45061";"1030200";"GM1730";"2015JJ00";"       0";"     0.0"
"45069";"1030200";"GM0737";"2015JJ00";"       0";"     0.0"
"45077";"1030200";"GM0282";"2015JJ00";"";""
"45085";"1030200";"GM0856";"2015JJ00";"       0";"     0.0"
"45093";"1030200";"GM0450";"2015JJ00";"       0";"     0.0"
"45101";"1030200";"GM0451";"2015JJ00";"       0";"     0.0"
"45109";"1030200";"GM0184";"2015JJ00";"       0";"     0.0"
"45117";"1030200";"GM0344";"2015JJ00";"       5";"       ."
"45125";"1030200";"GM1581";"2015JJ00";"       0";"     0.0"
"45133";"1030200";"GM0981";"2015JJ00";"       0";"     0.0"
"45141";"1030200";"GM0994";"2015JJ00";"       0";"     0.0"
"45149";"1030200";"GM0858";"2015JJ00";"       0";"     0.0"
"45157";"1030200";"GM0047";"2015JJ00";"       0";"     0.0"
"45165";"1030200";"GM0345";"2015JJ00";"       0";"     0.0"
"45173";"1030200";"GM0717";"2015JJ00";"       0";"     0.0"
"45181";"1030200";"GM0860";"2015JJ00";"       0";"     0.0"
"45189";"1030200";"GM0861";"2015JJ00";"       0";"     0.0"
"45197";"1030200";"GM0453";"2015JJ00";"       5";"       ."
"45205";"1030200";"GM0983";"2015JJ00";"       0";"     0.0"
"45213";"1030200";"GM0984";"2015JJ00";"       0";"     0.0"
"45221";"1030200";"GM0620";"2015JJ00";"       0";"     0.0"
"45229";"1030200";"GM0622";"2015JJ00";"       5";"       ."
"45237";"1030200";"GM0048";"2015JJ00";"       0";"     0.0"
"45245";"1030200";"GM0096";"2015JJ00";"       0";"     0.0"
"45253";"1030200";"GM0718";"2015JJ00";"       0";"     0.0"
"45261";"1030200";"GM0623";"2015JJ00";"";""
"45269";"1030200";"GM0986";"2015JJ00";"       0";"     0.0"
"45277";"1030200";"GM0626";"2015JJ00";"       0";"     0.0"
"45285";"1030200";"GM0285";"2015JJ00";"       0";"     0.0"
"45293";"1030200";"GM0865";"2015JJ00";"       0";"     0.0"
"45301";"1030200";"GM0866";"2015JJ00";"       0";"     0.0"
"45309";"1030200";"GM0867";"2015JJ00";"       0";"     0.0"
"45317";"1030200";"GM0627";"2015JJ00";"       0";"     0.0"
"45325";"1030200";"GM0289";"2015JJ00";"       0";"     0.0"
"45333";"1030200";"GM0629";"2015JJ00";"       0";"     0.0"
"45341";"1030200";"GM0852";"2015JJ00";"       0";"     0.0"
"45349";"1030200";"GM0988";"2015JJ00";"       0";"     0.0"
"45357";"1030200";"GM0457";"2015JJ00";"       0";"     0.0"
"45365";"1030200";"GM0870";"2015JJ00";"       0";"     0.0"
"45373";"1030200";"GM0459";"2015JJ00";"";""
"45381";"1030200";"GM0668";"2015JJ00";"       0";"     0.0"
"45389";"1030200";"GM1701";"2015JJ00";"       0";"     0.0"
"45397";"1030200";"GM0293";"2015JJ00";"       0";"     0.0"
"45405";"1030200";"GM1783";"2015JJ00";"       0";"     0.0"
"45413";"1030200";"GM0098";"2015JJ00";"       0";"     0.0"
"45421";"1030200";"GM0614";"2015JJ00";"       0";"     0.0"
"45429";"1030200";"GM0189";"2015JJ00";"       0";"     0.0"
"45437";"1030200";"GM0462";"2015JJ00";"";""
"45445";"1030200";"GM0463";"2015JJ00";"";""
"45453";"1030200";"GM0296";"2015JJ00";"       0";"     0.0"
"45461";"1030200";"GM1696";"2015JJ00";"       0";"     0.0"
"45469";"1030200";"GM0352";"2015JJ00";"       0";"     0.0"
"45477";"1030200";"GM0053";"2015JJ00";"       0";"     0.0"
"45485";"1030200";"GM0294";"2015JJ00";"       0";"     0.0"
"45493";"1030200";"GM0873";"2015JJ00";"       0";"     0.0"
"45501";"1030200";"GM0632";"2015JJ00";"       0";"     0.0"
"45509";"1030200";"GM1690";"2015JJ00";"       0";"     0.0"
"45517";"1030200";"GM0880";"2015JJ00";"       0";"     0.0"
"45525";"1030200";"GM0351";"2015JJ00";"       0";"     0.0"
"45533";"1030200";"GM0874";"2015JJ00";"       0";"     0.0"
"45541";"1030200";"GM0710";"2015JJ00";"";""
"45549";"1030200";"GM0683";"2015JJ00";"";""
"45557";"1030200";"GM0479";"2015JJ00";"       0";"     0.0"
"45565";"1030200";"GM0297";"2015JJ00";"       0";"     0.0"
"45573";"1030200";"GM0473";"2015JJ00";"       0";"     0.0"
"45581";"1030200";"GM0707";"2015JJ00";"       0";"     0.0"
"45589";"1030200";"GM0478";"2015JJ00";"       0";"     0.0"
"45597";"1030200";"GM0050";"2015JJ00";"       0";"     0.0"
"45605";"1030200";"GM0355";"2015JJ00";"       0";"     0.0"
"45613";"1030200";"GM0299";"2015JJ00";"       0";"     0.0"
"45621";"1030200";"GM0476";"2015JJ00";"";""
"45629";"1030200";"GM0637";"2015JJ00";"       5";"       ."
"45637";"1030200";"GM0638";"2015JJ00";"       0";"     0.0"
"45645";"1030200";"GM0056";"2015JJ00";"       0";"     0.0"
"45653";"1030200";"GM1892";"2015JJ00";"       0";"     0.0"
"45661";"1030200";"GM0879";"2015JJ00";"       0";"     0.0"
"45669";"1030200";"GM0301";"2015JJ00";"       0";"     0.0"
"45677";"1030200";"GM1896";"2015JJ00";"       0";"     0.0"
"45685";"1030200";"GM0642";"2015JJ00";"       0";"     0.0"
"45693";"1030200";"GM0193";"2015JJ00";"       0";"     0.0"
"45701";"1030200";"GM0999";"2015JJ00";"       0";"     0.0"
"45949";"1030300";"GM1680";"2015JJ00";"      15";"       ."
"45957";"1030300";"GM0738";"2015JJ00";"       5";"       ."
"45965";"1030300";"GM0358";"2015JJ00";"      25";"       ."
"45973";"1030300";"GM0197";"2015JJ00";"      10";"       ."
"45981";"1030300";"GM0305";"2015JJ00";"";""
"45989";"1030300";"GM0059";"2015JJ00";"      10";"       ."
"45997";"1030300";"GM0482";"2015JJ00";"      10";"       ."
"46005";"1030300";"GM0613";"2015JJ00";"      15";"       ."
"46013";"1030300";"GM0361";"2015JJ00";"      75";"       ."
"46021";"1030300";"GM0141";"2015JJ00";"      70";"       ."
"46029";"1030300";"GM0034";"2015JJ00";"     400";"     2.0"
"46037";"1030300";"GM0484";"2015JJ00";"      65";"       ."
"46045";"1030300";"GM1723";"2015JJ00";"       5";"       ."
"46053";"1030300";"GM0060";"2015JJ00";"       5";"       ."
"46061";"1030300";"GM0307";"2015JJ00";"     205";"     1.4"
"46069";"1030300";"GM0362";"2015JJ00";"     120";"     1.4"
"46077";"1030300";"GM0363";"2015JJ00";"    1585";"     1.9"
"46085";"1030300";"GM0364";"2015JJ00";"";""
"46093";"1030300";"GM0366";"2015JJ00";"";""
"46101";"1030300";"GM0200";"2015JJ00";"     140";"     0.9"
"46109";"1030300";"GM0003";"2015JJ00";"       5";"       ."
"46117";"1030300";"GM0202";"2015JJ00";"     155";"     1.0"
"46125";"1030300";"GM0106";"2015JJ00";"      75";"       ."
"46133";"1030300";"GM0743";"2015JJ00";"      20";"       ."
"46141";"1030300";"GM0744";"2015JJ00";"       5";"       ."
"46149";"1030300";"GM0308";"2015JJ00";"      20";"       ."
"46157";"1030300";"GM0489";"2015JJ00";"      65";"       ."
"46165";"1030300";"GM0203";"2015JJ00";"      40";"       ."
"46173";"1030300";"GM0005";"2015JJ00";"       5";"       ."
"46181";"1030300";"GM0888";"2015JJ00";"       5";"       ."
"46189";"1030300";"GM0370";"2015JJ00";"       5";"       ."
"46197";"1030300";"GM0889";"2015JJ00";"      10";"       ."
"46205";"1030300";"GM0007";"2015JJ00";"      15";"       ."
"46213";"1030300";"GM1945";"2015JJ00";"";""
"46221";"1030300";"GM0491";"2015JJ00";"";""
"46229";"1030300";"GM1724";"2015JJ00";"      25";"       ."
"46237";"1030300";"GM0893";"2015JJ00";"       5";"       ."
"46245";"1030300";"GM0373";"2015JJ00";"      20";"       ."
"46253";"1030300";"GM0748";"2015JJ00";"      60";"       ."
"46261";"1030300";"GM1859";"2015JJ00";"      15";"       ."
"46269";"1030300";"GM1721";"2015JJ00";"      20";"       ."
"46277";"1030300";"GM0568";"2015JJ00";"";""
"46285";"1030300";"GM0753";"2015JJ00";"      25";"       ."
"46293";"1030300";"GM0209";"2015JJ00";"       5";"       ."
"46301";"1030300";"GM0375";"2015JJ00";"      40";"       ."
"46309";"1030300";"GM0063";"2015JJ00";"       5";"       ."
"46317";"1030300";"GM0310";"2015JJ00";"      40";"       ."
"46325";"1030300";"GM0585";"2015JJ00";"      20";"       ."
"46333";"1030300";"GM1728";"2015JJ00";"      20";"       ."
"46341";"1030300";"GM0376";"2015JJ00";"      10";"       ."
"46349";"1030300";"GM0377";"2015JJ00";"      25";"       ."
"46357";"1030300";"GM0055";"2015JJ00";"";""
"46365";"1030300";"GM0497";"2015JJ00";"";""
"46373";"1030300";"GM1901";"2015JJ00";"      15";"       ."
"46381";"1030300";"GM0755";"2015JJ00";"       5";"       ."
"46389";"1030300";"GM0009";"2015JJ00";"       5";"       ."
"46397";"1030300";"GM0064";"2015JJ00";"";""
"46405";"1030300";"GM1681";"2015JJ00";"      10";"       ."
"46413";"1030300";"GM0147";"2015JJ00";"       5";"       ."
"46421";"1030300";"GM0654";"2015JJ00";"      10";"       ."
"46429";"1030300";"GM0499";"2015JJ00";"";""
"46437";"1030300";"GM0756";"2015JJ00";"      20";"       ."
"46445";"1030300";"GM0757";"2015JJ00";"      30";"       ."
"46453";"1030300";"GM0758";"2015JJ00";"     245";"     1.3"
"46461";"1030300";"GM0311";"2015JJ00";"";""
"46469";"1030300";"GM0501";"2015JJ00";"      45";"       ."
"46477";"1030300";"GM1876";"2015JJ00";"      15";"       ."
"46485";"1030300";"GM0213";"2015JJ00";"      25";"       ."
"46493";"1030300";"GM0899";"2015JJ00";"      20";"       ."
"46501";"1030300";"GM0312";"2015JJ00";"      15";"       ."
"46509";"1030300";"GM0313";"2015JJ00";"      25";"       ."
"46517";"1030300";"GM0214";"2015JJ00";"      15";"       ."
"46525";"1030300";"GM0381";"2015JJ00";"      25";"       ."
"46533";"1030300";"GM0502";"2015JJ00";"      85";"       ."
"46541";"1030300";"GM0383";"2015JJ00";"      20";"       ."
"46549";"1030300";"GM0109";"2015JJ00";"      15";"       ."
"46557";"1030300";"GM1706";"2015JJ00";"      20";"       ."
"46565";"1030300";"GM0611";"2015JJ00";"       5";"       ."
"46573";"1030300";"GM1684";"2015JJ00";"      35";"       ."
"46581";"1030300";"GM0216";"2015JJ00";"      15";"       ."
"46589";"1030300";"GM0148";"2015JJ00";"      15";"       ."
"46597";"1030300";"GM1891";"2015JJ00";"      10";"       ."
"46605";"1030300";"GM0503";"2015JJ00";"      95";"     1.0"
"46613";"1030300";"GM0010";"2015JJ00";"      10";"       ."
"46621";"1030300";"GM0762";"2015JJ00";"      35";"       ."
"46629";"1030300";"GM0150";"2015JJ00";"      90";"       ."
"46637";"1030300";"GM0384";"2015JJ00";"      35";"       ."
"46645";"1030300";"GM1774";"2015JJ00";"      10";"       ."
"46653";"1030300";"GM0504";"2015JJ00";"";""
"46661";"1030300";"GM0221";"2015JJ00";"      10";"       ."
"46669";"1030300";"GM0222";"2015JJ00";"      40";"       ."
"46677";"1030300";"GM0766";"2015JJ00";"      15";"       ."
"46685";"1030300";"GM0058";"2015JJ00";"      10";"       ."
"46693";"1030300";"GM0505";"2015JJ00";"     135";"     1.1"
"46701";"1030300";"GM0498";"2015JJ00";"      10";"       ."
"46709";"1030300";"GM1719";"2015JJ00";"      10";"       ."
"46717";"1030300";"GM0303";"2015JJ00";"      35";"       ."
"46725";"1030300";"GM0225";"2015JJ00";"      10";"       ."
"46733";"1030300";"GM0226";"2015JJ00";"      15";"       ."
"46741";"1030300";"GM1711";"2015JJ00";"      20";"       ."
"46749";"1030300";"GM0385";"2015JJ00";"      15";"       ."
"46757";"1030300";"GM0228";"2015JJ00";"      80";"       ."
"46765";"1030300";"GM0317";"2015JJ00";"      10";"       ."
"46773";"1030300";"GM1651";"2015JJ00";"      15";"       ."
"46781";"1030300";"GM0770";"2015JJ00";"      10";"       ."
"46789";"1030300";"GM0905";"2015JJ00";"";""
"46797";"1030300";"GM1903";"2015JJ00";"      10";"       ."
"46805";"1030300";"GM0772";"2015JJ00";"     245";"     1.1"
"46813";"1030300";"GM0230";"2015JJ00";"      15";"       ."
"46821";"1030300";"GM0114";"2015JJ00";"      85";"       ."
"46829";"1030300";"GM0388";"2015JJ00";"      10";"       ."
"46837";"1030300";"GM0153";"2015JJ00";"     105";"     0.7"
"46845";"1030300";"GM0232";"2015JJ00";"      15";"       ."
"46853";"1030300";"GM0233";"2015JJ00";"      25";"       ."
"46861";"1030300";"GM0777";"2015JJ00";"      50";"       ."
"46869";"1030300";"GM1722";"2015JJ00";"       5";"       ."
"46877";"1030300";"GM0070";"2015JJ00";"      15";"       ."
"46885";"1030300";"GM1921";"2015JJ00";"      20";"       ."
"46893";"1030300";"GM1940";"2015JJ00";"";""
"46901";"1030300";"GM0653";"2015JJ00";"";""
"46909";"1030300";"GM0779";"2015JJ00";"      15";"       ."
"46917";"1030300";"GM0236";"2015JJ00";"      25";"       ."
