GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
V;10 t/m 14 jaar;TERNEUZEN;1364;1350.68;466481.61;68400.55;0.00;77358.84;29211.52;275.69;52966.79;35682.29;165024.92;37237.57;18923.44;0.00;8884.22;0.00;0.00;0.00;0.00;80224.86;3.60;0.00;1193.40;9311.82
V;15 t/m 19 jaar;TERNEUZEN;1384;1368.57;650453.57;130293.74;140607.76;78329.06;51439.44;2269.02;72902.57;29445.72;153626.52;40443.46;8758.15;11940.17;18596.01;3565.46;11704.90;11024.92;0.00;179364.77;8.55;0.00;1919.12;14798.19
V;20 t/m 24 jaar;TERNEUZEN;1193;1158.33;834439.18;131781.26;564273.47;65988.23;52420.65;4165.35;78064.49;51002.85;6972.93;4608.67;4794.57;25229.73;24350.51;86138.65;94867.73;35491.72;0.00;82143.82;7.20;0.00;5563.59;4628.55
V;25 t/m 29 jaar;TERNEUZEN;1264;1229.55;1215845.06;137063.11;458992.06;70265.74;63183.36;5283.31;79483.16;53651.60;3961.42;3825.50;4925.12;15369.46;15789.12;278901.49;269881.64;41829.58;0.00;128953.88;6.30;0.00;1401.48;15.82
V;30 t/m 34 jaar;TERNEUZEN;1203;1179.08;1183981.07;311175.12;565517.06;67881.14;64042.62;6046.04;76757.59;77833.70;10783.95;12625.62;5839.27;21978.00;20445.51;208097.31;173141.25;48519.29;0.00;192708.22;0.00;0.00;6934.36;1160.76
V;35 t/m 39 jaar;TERNEUZEN;1351;1333.72;1304271.39;281743.98;366953.69;77029.40;69391.90;9026.69;71096.22;72265.13;12459.00;22463.70;4610.64;5261.47;23443.82;80514.53;67931.26;40288.55;0.00;277455.14;10.80;0.00;45758.86;1967.31
V;40 t/m 44 jaar;TERNEUZEN;1563;1541.55;1389910.24;395223.44;318458.94;88813.03;73432.24;17069.01;69569.59;84731.57;11314.07;30824.58;4858.94;10507.28;31845.53;21088.01;11697.29;41365.59;0.00;246998.78;9.00;0.00;46289.40;1780.44
V;45 t/m 49 jaar;TERNEUZEN;2004;1982.04;2161363.99;503449.10;526552.69;114328.89;98240.32;29867.98;98627.03;204263.58;28110.02;22920.39;7321.29;44802.94;36912.31;2149.25;1552.74;43371.80;0.00;342361.21;9.00;0.00;35737.08;3550.19
V;50 t/m 54 jaar;TERNEUZEN;1925;1912.62;2195951.43;525768.22;413304.58;110049.72;97018.29;41570.03;85863.63;116731.87;38902.15;26705.41;8761.33;38080.72;42830.33;0.00;0.00;41999.51;0.00;411753.83;5.40;54746.12;92023.28;15671.65
V;55 t/m 59 jaar;TERNEUZEN;1926;1916.27;2768337.61;696418.81;451015.38;110669.25;103065.92;63385.19;95082.36;166507.70;75993.63;49153.86;6787.27;34434.82;70804.33;0.00;0.00;42943.78;0.00;353153.90;3.60;39298.30;241579.78;5582.71
V;60 t/m 64 jaar;TERNEUZEN;1950;1940.42;3209082.98;839812.72;231522.86;112145.86;108356.90;90130.51;93103.00;214354.76;86670.56;39897.52;8941.12;42092.49;43596.12;0.00;0.00;20201.12;0.00;475351.21;3.60;24250.64;116953.35;8021.23
V;65 t/m 69 jaar;TERNEUZEN;2136;2117.20;3984667.49;1126551.83;236432.17;172946.65;119811.83;141309.15;112212.24;300249.57;83160.86;68229.53;10018.88;35646.17;78707.83;0.00;0.00;12432.77;0.00;671739.91;1.80;114630.05;238608.67;11545.21
V;70 t/m 74 jaar;TERNEUZEN;1653;1643.32;3768552.81;877023.32;215590.69;139039.34;104805.91;146015.86;92868.14;303119.15;79107.11;48462.21;13413.79;49737.36;99455.58;0.00;0.00;3689.78;0.00;815150.65;3.60;272153.91;487071.65;14854.97
V;75 t/m 79 jaar;TERNEUZEN;1265;1245.08;3119803.32;908605.76;55819.35;120892.57;101000.35;123019.87;96317.35;320182.31;59556.07;80192.60;14860.70;18134.04;107770.31;0.00;0.00;1832.63;0.00;488697.29;1.80;196698.68;809390.27;2957.87
V;80 t/m 84 jaar;TERNEUZEN;963;937.87;2473677.50;675001.42;182904.51;92663.47;95909.64;103025.10;88566.45;298953.83;28858.89;76592.01;11536.24;11704.93;112218.46;0.00;0.00;787.00;0.00;175167.26;0.00;355615.67;1223076.13;10659.44
V;85 t/m 89 jaar;TERNEUZEN;720;682.56;1628882.37;499367.61;25426.29;61560.73;74891.92;62336.35;80116.66;249767.22;18432.95;73426.19;11351.31;7959.91;103114.75;0.00;0.00;1157.76;0.00;150188.67;0.00;224524.21;1414012.23;10995.44
V;90+;TERNEUZEN;520;465.69;958783.49;363906.69;9686.90;37818.04;55989.24;39959.54;65626.64;260520.77;4625.95;32583.58;13423.71;1448.05;106537.50;0.00;0.00;0.00;0.00;42607.25;1.80;388176.33;1683095.48;1877.74
M; 0 t/m  4 jaar;TERSCHELLING;76;68.64;45040.09;2402.86;0.00;3938.25;2423.59;0.21;8518.36;500.81;1147.81;206.50;2793.60;0.00;5281.85;0.00;0.00;0.00;0.00;393.00;83.70;0.00;0.00;55.62
M; 5 t/m  9 jaar;TERSCHELLING;97;97.00;23101.80;9501.27;0.00;5723.00;2576.40;0.00;8046.20;1292.87;9543.56;719.52;5746.81;4950.70;2811.63;0.00;0.00;0.00;0.00;0.00;119.25;0.00;0.00;65.37
M;10 t/m 14 jaar;TERSCHELLING;127;126.86;16212.55;3006.51;0.00;7448.75;2975.86;0.00;10422.61;4276.14;19922.06;3121.30;1357.42;0.00;0.00;0.00;0.00;0.00;0.00;700.23;125.55;0.00;0.00;349.99
M;15 t/m 19 jaar;TERSCHELLING;235;234.34;44249.09;7089.40;3462.62;13737.17;5071.17;184.31;19367.21;3408.50;19772.99;4165.43;318.88;0.00;6589.29;0.00;0.00;1495.30;0.00;4667.54;146.25;0.00;0.00;0.00
M;20 t/m 24 jaar;TERSCHELLING;321;320.10;52474.23;9325.33;20360.73;18625.84;5887.46;117.78;24318.99;503.88;0.00;1002.87;244.96;0.00;5256.17;0.00;0.00;332.56;0.00;919.46;143.10;0.00;0.00;9.26
M;25 t/m 29 jaar;TERSCHELLING;151;149.98;49551.14;9329.07;14718.49;8610.73;3546.67;101.76;11911.01;5291.97;0.00;382.25;0.00;1025.67;6492.91;0.00;0.00;3711.89;0.00;620.18;106.20;0.00;0.00;0.00
M;30 t/m 34 jaar;TERSCHELLING;103;101.70;17927.72;9132.27;41922.29;5891.81;2537.42;486.10;7837.57;199.25;0.00;59.00;0.00;0.00;2884.83;0.00;0.00;3491.28;0.00;152.32;99.45;0.00;0.00;0.00
M;35 t/m 39 jaar;TERSCHELLING;103;102.75;21660.84;7316.80;4883.68;6018.00;2752.68;0.00;7108.66;890.74;0.00;0.00;0.00;0.00;1362.15;0.00;0.00;2089.69;0.00;261.88;96.30;0.00;0.00;45.82
M;40 t/m 44 jaar;TERSCHELLING;165;163.87;49712.20;11244.75;2965.75;9558.00;4403.21;38.45;11962.35;1060.48;4548.44;0.00;0.00;0.00;2000.35;0.00;0.00;5096.80;0.00;420.94;155.70;0.00;0.00;0.00
M;45 t/m 49 jaar;TERSCHELLING;170;168.40;98921.78;41454.14;37208.41;9926.75;7706.60;614.20;13922.36;3515.95;7001.18;6730.05;359.42;1165.36;7768.29;0.00;0.00;1403.74;0.00;5890.06;174.15;0.00;9530.97;0.00
M;50 t/m 54 jaar;TERSCHELLING;175;175.00;93121.25;19742.61;5120.52;10236.50;6332.49;625.40;14967.61;21583.58;63.28;88.50;58.40;0.00;7185.15;0.00;35.03;857.23;0.00;24236.78;182.70;0.00;1311.70;152.42
M;55 t/m 59 jaar;TERSCHELLING;158;156.51;72768.65;25261.59;6405.75;9263.00;8621.33;2590.71;14649.68;5935.51;1742.71;4648.28;0.00;0.00;6264.78;0.00;0.00;4739.87;0.00;37.04;150.75;0.00;3117.75;16.01
M;60 t/m 64 jaar;TERSCHELLING;155;153.37;243350.69;43208.45;100850.19;9071.25;12289.87;2657.63;18223.54;20477.62;8304.83;2830.00;551.00;2867.27;5639.42;0.00;0.00;2665.22;0.00;928.67;141.30;0.00;1228.62;42.70
M;65 t/m 69 jaar;TERSCHELLING;209;206.19;720803.34;81446.14;6004.31;17013.37;18239.86;4298.16;30046.96;32406.47;9517.72;7231.42;0.00;17580.98;33309.54;0.00;0.00;1920.01;0.00;819.56;212.85;6389.93;33373.53;466.89
M;70 t/m 74 jaar;TERSCHELLING;127;127.00;323157.06;102389.50;18588.91;10901.68;14780.39;4241.74;21579.68;24536.21;4209.53;7016.11;1229.50;4200.44;13502.66;0.00;0.00;1135.07;0.00;278.47;132.75;5469.45;27640.86;763.00
M;75 t/m 79 jaar;TERSCHELLING;74;73.99;404293.05;40587.13;0.00;7378.56;10237.80;1627.84;16070.85;6061.68;4816.12;2280.00;147.25;4652.83;21814.33;0.00;0.00;0.00;0.00;3324.16;70.65;10841.73;25111.77;646.44
M;80 t/m 84 jaar;TERSCHELLING;59;55.63;222120.71;37661.57;278.41;5725.38;9320.24;1550.96;18690.01;33588.75;3224.17;688.25;0.00;2993.75;14723.81;0.00;0.00;0.00;0.00;0.00;65.25;18902.75;32466.31;376.00
M;85 t/m 89 jaar;TERSCHELLING;43;42.88;143777.72;50783.07;10618.66;4100.61;7674.96;508.64;21538.00;18659.51;1058.10;1898.50;26.32;521.70;10981.58;0.00;0.00;0.00;0.00;0.00;39.60;0.00;79849.67;1335.58
M;90+;TERSCHELLING;11;10.02;6748.68;12134.49;0.00;1005.81;2260.00;414.48;7936.76;4085.36;990.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.65;0.00;0.00;0.00
V; 0 t/m  4 jaar;TERSCHELLING;107;99.31;71584.36;3122.09;0.00;5649.25;3693.68;23.04;9247.01;83.83;1879.42;1053.65;2804.46;0.00;2393.72;0.00;42.03;0.00;0.00;56.67;98.55;0.00;0.00;0.00
V; 5 t/m  9 jaar;TERSCHELLING;102;102.00;16671.67;1734.48;0.00;6018.00;2233.76;0.00;7501.99;272.22;10020.37;1256.20;2829.60;0.00;679.17;0.00;0.00;0.00;0.00;141.30;97.20;0.00;0.00;0.00
V;10 t/m 14 jaar;TERSCHELLING;113;111.02;16416.00;2903.21;0.00;6534.25;3669.25;0.00;9443.67;299.00;16536.36;3705.80;1054.06;0.00;0.00;0.00;0.00;0.00;0.00;134.12;117.90;0.00;0.00;0.00
V;15 t/m 19 jaar;TERSCHELLING;131;130.26;44243.65;11576.99;49312.18;7684.75;5831.51;118.96;13696.61;682.10;11974.78;4793.64;1089.88;0.00;7537.18;0.00;0.00;1858.30;0.00;1399.54;127.80;0.00;0.00;0.00
V;20 t/m 24 jaar;TERSCHELLING;115;112.23;81070.09;10179.16;77537.28;6504.75;6829.49;228.69;12619.12;750.96;0.00;0.00;194.34;0.00;6134.56;2492.46;3262.82;4315.09;32338.25;65.71;84.60;0.00;0.00;0.00
V;25 t/m 29 jaar;TERSCHELLING;120;118.78;85480.03;10859.33;2502.20;6917.75;9041.82;99.54;16819.35;998.27;0.00;0.00;0.00;222.38;9212.60;8911.99;15904.16;6669.11;0.00;1729.47;103.50;0.00;0.00;9.26
V;30 t/m 34 jaar;TERSCHELLING;104;104.00;119156.02;19111.74;6599.37;6136.00;9619.52;0.42;15262.11;11071.85;0.00;0.00;87.60;3929.63;12529.46;14727.10;16215.44;941.03;0.00;0.00;107.10;0.00;0.00;3683.47
V;35 t/m 39 jaar;TERSCHELLING;121;120.08;70741.32;13827.35;41013.62;7080.00;8839.84;2.08;12246.47;6365.84;108.31;2090.70;0.00;1166.07;3599.55;12068.51;8978.37;4489.34;0.00;261.33;125.10;0.00;0.00;2.06
V;40 t/m 44 jaar;TERSCHELLING;159;157.96;95947.10;19505.42;5433.73;9322.00;11017.07;23.25;16231.00;905.09;0.00;3286.00;0.00;1734.72;3812.31;435.47;189.15;5298.09;0.00;18224.70;174.60;0.00;7921.67;58.75
V;45 t/m 49 jaar;TERSCHELLING;179;179.00;82948.00;32199.43;3796.08;10502.00;11026.07;369.28;15842.97;3162.92;1242.23;2041.50;161.70;0.00;911.58;0.00;35.03;6369.91;0.00;4104.00;189.45;0.00;0.00;0.00
V;50 t/m 54 jaar;TERSCHELLING;179;176.62;211035.66;70053.20;18501.72;10413.50;14839.87;30.31;18626.26;10101.64;756.38;1072.50;523.44;6234.12;8228.32;0.00;175.15;5944.89;0.00;165.49;195.75;0.00;438.90;0.00
V;55 t/m 59 jaar;TERSCHELLING;155;154.99;134140.56;39027.60;19002.56;9086.00;11861.04;1234.66;15478.05;3650.37;2449.98;3121.14;73.00;0.00;7662.83;0.00;70.06;6793.14;0.00;0.00;155.25;0.00;2173.62;70.85
V;60 t/m 64 jaar;TERSCHELLING;166;166.00;224012.92;43754.10;10416.89;9779.25;12332.25;1323.91;19641.03;11415.21;7483.18;5780.55;617.01;0.00;16018.58;0.00;0.00;3962.77;0.00;464.59;163.80;41237.39;9739.68;15.20
V;65 t/m 69 jaar;TERSCHELLING;189;188.34;207045.22;53859.89;13603.24;15578.33;16128.85;2208.03;23925.37;12470.87;4066.37;6051.50;32.18;0.00;9082.55;0.00;35.03;3871.08;0.00;221.36;203.40;0.00;18308.74;1395.78
V;70 t/m 74 jaar;TERSCHELLING;111;108.94;327710.35;97100.51;7430.51;9313.64;10438.51;2440.52;16642.90;17500.10;3993.92;1009.50;0.00;14364.21;14002.45;0.00;0.00;3356.38;0.00;511.93;114.30;29028.19;25623.06;590.00
V;75 t/m 79 jaar;TERSCHELLING;118;117.61;268481.45;63823.16;44249.45;11800.88;18224.43;5689.08;23855.08;16904.30;1774.16;3691.47;379.45;471.23;15679.83;0.00;0.00;0.00;0.00;154.97;143.55;0.00;87550.12;677.79
V;80 t/m 84 jaar;TERSCHELLING;65;61.86;187344.11;52897.57;9067.03;6163.81;12248.99;2264.04;24969.50;17535.39;2108.80;2823.50;689.21;2248.17;22916.55;0.00;0.00;0.00;0.00;100.00;69.75;20418.11;142417.94;350.00
V;85 t/m 89 jaar;TERSCHELLING;48;45.13;129424.41;31245.92;3232.98;4255.35;7919.04;2102.55;20271.24;12826.91;664.47;619.50;306.60;0.00;19236.45;0.00;0.00;0.00;0.00;0.00;47.25;11112.88;99603.71;2281.05
V;90+;TERSCHELLING;36;31.84;56726.15;22162.27;1092.95;2759.53;6328.00;1003.60;17656.03;10823.74;99.95;524.50;104.45;302.99;12579.59;0.00;0.00;0.00;0.00;0.00;40.50;14988.24;277002.14;1088.88
M; 0 t/m  4 jaar;TEXEL;275;249.26;278095.31;16732.77;0.00;13855.03;7602.85;0.00;16705.45;6435.96;17895.06;5272.36;5926.37;0.00;12944.66;0.00;0.00;0.00;0.00;438.78;20.25;0.00;449.68;25845.80
M; 5 t/m  9 jaar;TEXEL;292;288.70;56806.71;14380.54;0.00;16806.81;5407.38;192.96;9069.05;19044.75;63654.33;4584.35;17094.46;0.00;3637.87;0.00;0.00;0.00;0.00;0.00;29.70;0.00;0.00;113.35
M;10 t/m 14 jaar;TEXEL;385;385.00;110433.99;15581.63;0.00;22538.00;6349.10;26.92;8737.50;6220.41;77642.77;8724.32;8469.11;0.00;2283.60;0.00;0.00;328.00;0.00;0.00;54.45;0.00;0.00;15.22
M;15 t/m 19 jaar;TEXEL;460;458.90;162355.90;26783.23;32576.34;26859.75;7791.64;217.50;12031.04;3404.25;51275.69;10210.12;3670.04;1348.84;8832.51;0.00;0.00;1115.47;0.00;1606.46;46.80;0.00;104.72;2442.93
M;20 t/m 24 jaar;TEXEL;342;338.19;110939.89;17825.06;120350.12;19486.39;6768.60;1666.14;12323.37;7560.44;198.75;1864.50;2592.36;0.00;21024.78;0.00;0.00;7997.67;0.00;1331.08;32.40;0.00;1108.24;492.00
M;25 t/m 29 jaar;TEXEL;336;330.08;160960.46;18101.21;111643.22;18943.92;7213.68;2274.13;8558.86;4842.96;1181.64;7558.78;1987.46;3615.28;3682.98;0.00;0.00;6972.91;0.00;978.47;20.25;0.00;92.40;2624.00
M;30 t/m 34 jaar;TEXEL;278;275.93;94743.41;20576.74;114610.28;15930.00;6308.32;2596.65;7654.95;806.44;230.63;678.27;507.50;0.00;13548.55;0.00;0.00;4373.57;0.00;0.00;19.80;0.00;0.00;1125.99
M;35 t/m 39 jaar;TEXEL;273;271.24;167434.60;28124.50;55466.49;15677.17;7216.44;1800.52;9226.07;9806.31;647.61;1519.75;1334.05;2380.83;4897.40;0.00;0.00;6511.05;0.00;5480.98;27.45;0.00;13124.68;3805.00
M;40 t/m 44 jaar;TEXEL;386;382.50;133552.95;35549.26;58146.87;22036.50;8018.08;2682.63;9139.34;11083.99;4992.17;1307.00;1087.37;98.15;5552.11;0.00;0.00;12602.04;0.00;154.38;36.45;0.00;758.54;3301.22
M;45 t/m 49 jaar;TEXEL;505;501.20;355204.77;71570.42;63396.61;28852.64;12971.75;8485.21;11822.99;10808.64;5841.72;13745.89;930.34;4543.90;16098.77;0.00;0.00;11720.32;0.00;1240.13;57.60;0.00;0.00;4140.32
M;50 t/m 54 jaar;TEXEL;537;533.81;369953.14;99509.88;19878.51;30920.92;17159.26;14154.49;15439.69;19946.24;4524.01;11756.34;2628.17;5987.10;12687.07;0.00;0.00;6991.31;0.00;4433.72;50.40;0.00;1654.37;3180.82
M;55 t/m 59 jaar;TEXEL;573;571.85;676488.22;158704.48;51271.92;33467.75;18654.34;21868.73;17171.30;51459.76;9527.20;24794.78;2462.65;2239.94;32844.79;0.00;0.00;4891.43;0.00;3046.81;41.40;0.00;13854.09;3173.59
M;60 t/m 64 jaar;TEXEL;546;545.39;911094.21;206785.55;139057.29;31907.53;24804.06;28888.42;18019.93;73585.28;16246.86;14128.59;3578.92;25326.18;29307.14;0.00;0.00;840.76;0.00;12232.55;43.20;0.00;22386.86;2235.98
M;65 t/m 69 jaar;TEXEL;569;565.03;1447575.95;306276.09;54371.69;46552.86;28363.71;45460.53;23481.74;77407.65;28576.67;23524.95;4456.79;20029.02;47420.99;0.00;0.00;9446.45;0.00;1756.96;41.40;27341.10;32242.09;2317.22
M;70 t/m 74 jaar;TEXEL;431;428.01;950550.91;211458.49;24217.10;36567.84;24758.74;41804.27;23372.97;91052.70;30374.32;24914.89;5805.05;22111.63;45399.14;0.00;0.00;5885.23;0.00;6872.33;36.90;12125.32;81605.69;985.45
M;75 t/m 79 jaar;TEXEL;283;276.18;1080794.03;238597.05;5370.70;27611.06;19683.63;32074.32;18848.11;75831.66;11752.54;22372.85;3734.16;26504.36;60381.19;0.00;0.00;1006.94;0.00;461.03;9.90;17632.75;48790.32;470.00
M;80 t/m 84 jaar;TEXEL;152;142.45;678005.44;115875.84;16211.81;14726.09;16410.00;14395.07;14774.32;71237.21;7518.00;12763.66;3236.66;4928.14;52990.57;0.00;0.00;0.00;0.00;40.00;7.20;28222.87;123061.16;0.00
M;85 t/m 89 jaar;TEXEL;84;80.88;322921.11;75474.28;589.42;8252.80;12100.04;11609.11;14069.35;29490.08;3815.43;10223.81;3546.83;5414.64;17885.83;0.00;0.00;1052.94;0.00;0.00;3.60;10442.42;98081.35;0.00
M;90+;TEXEL;42;36.50;72904.12;36328.66;128.00;3584.81;5808.20;5619.99;10637.14;40376.67;884.63;6602.04;1667.32;1968.14;13100.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;51515.64;0.00
V; 0 t/m  4 jaar;TEXEL;242;218.05;75414.66;11779.18;0.00;12065.36;5675.78;6.84;9072.12;2538.98;14604.96;2699.39;1085.57;0.00;1863.51;0.00;0.00;0.00;0.00;324.79;25.20;0.00;0.00;0.00
V; 5 t/m  9 jaar;TEXEL;326;324.81;96226.83;8105.95;0.00;18953.75;6928.08;56.23;11138.10;4447.77;65360.23;6155.84;13248.35;0.00;1509.18;0.00;0.00;0.00;0.00;80.00;29.70;0.00;0.00;246.67
V;10 t/m 14 jaar;TEXEL;413;412.80;77307.42;12324.61;0.00;24056.97;7391.72;8.64;8872.57;3853.72;73749.76;13264.40;5000.48;956.45;1509.18;0.00;0.00;0.00;0.00;1245.76;44.10;0.00;0.00;328.00
V;15 t/m 19 jaar;TEXEL;384;382.65;183108.63;67137.05;2317.84;22111.89;13217.70;657.85;10270.87;16904.13;45207.13;23259.17;5345.71;29.70;13018.33;0.00;1355.17;3536.81;0.00;529.99;59.40;0.00;7095.58;2301.63
V;20 t/m 24 jaar;TEXEL;308;305.65;135506.13;20336.34;27101.66;17806.53;12626.42;4002.66;10857.08;2590.71;4049.01;2820.00;1688.03;2337.12;17909.64;17805.19;24177.27;3313.03;0.00;1086.73;27.00;0.00;0.00;6589.23
V;25 t/m 29 jaar;TEXEL;297;290.86;219559.12;20327.93;141271.49;16631.45;11926.47;4233.16;10590.14;5130.49;908.05;3772.69;2460.54;11449.40;14898.62;49830.47;51094.58;9261.46;0.00;690.63;21.60;0.00;0.00;6836.42
V;30 t/m 34 jaar;TEXEL;283;279.99;217713.23;30403.00;26534.71;16170.92;11837.34;3192.05;8022.10;2003.46;0.00;423.75;1172.39;0.00;8863.37;50436.71;54365.22;9664.75;0.00;0.00;32.85;0.00;0.00;8579.65
V;35 t/m 39 jaar;TEXEL;317;314.89;252510.32;63506.35;44703.28;18306.39;14653.16;2943.57;10394.57;9433.47;1402.32;12824.51;3978.66;5118.15;5467.88;15849.50;28212.10;4078.95;0.00;1426.36;36.45;0.00;1602.76;4877.39
V;40 t/m 44 jaar;TEXEL;418;417.42;311313.46;136378.16;95964.88;24501.39;19903.73;6470.20;12283.75;16945.66;1729.41;9781.70;3569.67;16650.33;12096.30;5983.43;4727.55;13504.76;0.00;11610.61;47.70;0.00;7441.54;11659.20
V;45 t/m 49 jaar;TEXEL;555;553.13;828103.40;123241.71;39501.44;32169.75;24994.59;8894.32;14723.86;36703.87;3656.34;29726.41;5097.45;23426.76;15031.03;21.07;1355.17;8283.99;0.00;4139.30;58.50;0.00;1480.00;4665.98
V;50 t/m 54 jaar;TEXEL;561;561.00;362443.31;133674.43;155305.32;32936.47;27118.98;10802.99;14835.20;33787.95;4299.93;19747.31;7649.82;12053.41;22812.39;0.00;0.00;11183.06;0.00;581.90;63.00;0.00;15699.52;7871.87
V;55 t/m 59 jaar;TEXEL;579;575.68;820667.47;156476.64;80309.65;33748.00;28950.18;20039.16;19201.05;51944.13;16296.00;46249.14;8165.80;24459.82;44436.22;0.00;0.00;16387.79;0.00;1128.74;61.65;5413.64;40385.55;7881.15
V;60 t/m 64 jaar;TEXEL;543;541.65;671818.89;176820.25;26291.96;31642.03;29677.87;31010.65;18893.98;54960.81;19267.92;24241.83;5788.98;4917.57;25815.17;0.00;0.00;10175.95;0.00;1321.74;39.15;0.00;58060.24;12210.24
V;65 t/m 69 jaar;TEXEL;551;546.81;874294.05;209242.91;38941.64;45085.28;32206.63;32869.56;24957.20;43664.61;29889.55;37495.54;5113.34;7082.47;46985.28;0.00;0.00;3605.40;0.00;1042.58;63.45;17445.85;42547.41;2783.26
V;70 t/m 74 jaar;TEXEL;408;404.62;853165.09;182393.57;14104.44;34507.68;29752.60;27877.75;20262.14;60225.09;23625.88;40317.31;7251.94;20181.40;51619.90;0.00;0.00;8567.44;0.00;328.84;37.80;97174.72;94439.77;2768.95
V;75 t/m 79 jaar;TEXEL;247;244.71;712508.54;125950.91;5273.90;24527.01;23025.43;23524.23;13609.07;65904.41;17102.84;15680.40;6311.64;8683.15;33652.56;0.00;0.00;1546.80;0.00;16352.73;16.20;66304.14;109949.48;748.52
V;80 t/m 84 jaar;TEXEL;213;208.42;446868.59;150163.75;24331.53;21483.07;25803.18;23225.98;20633.33;78311.97;6644.90;25632.40;8631.57;2877.70;49505.33;0.00;0.00;6462.56;0.00;0.00;7.20;69656.38;199056.64;1648.34
V;85 t/m 89 jaar;TEXEL;138;131.80;416543.45;106797.53;4122.93;12843.42;18259.28;23158.14;14551.88;61395.48;3779.02;18469.24;4309.46;6433.37;33067.79;0.00;0.00;1928.65;0.00;141.01;5.40;87883.05;147542.99;0.00
V;90+;TEXEL;94;85.23;153790.85;77674.96;589.42;8252.80;14687.88;12142.51;12208.30;66674.41;1517.16;18292.89;2569.58;380.10;13777.53;0.00;0.00;964.81;0.00;0.00;3.60;59280.16;282928.13;0.00
M; 0 t/m  4 jaar;TEYLINGEN;874;797.43;1028033.72;66647.91;0.00;45295.62;25925.32;6019.11;71965.07;26775.20;26653.33;18205.51;46946.17;0.00;10865.68;0.00;0.00;0.00;0.00;3645.76;16.20;0.00;61537.68;30760.78
M; 5 t/m  9 jaar;TEYLINGEN;1043;1037.00;364567.16;52433.11;0.00;60612.67;20640.37;10524.97;51497.96;27081.47;124093.56;38196.34;70214.61;564.23;702.03;0.00;0.00;0.00;0.00;3702.60;30.60;0.00;46311.28;257.63
M;10 t/m 14 jaar;TEYLINGEN;1320;1315.64;484722.85;88100.10;0.00;77437.50;23864.11;16345.72;62182.08;13470.57;176651.64;37546.04;22209.00;0.00;11449.65;0.00;0.00;0.00;0.00;1910.94;23.40;0.00;0.00;572.81
M;15 t/m 19 jaar;TEYLINGEN;1289;1282.69;382318.43;71376.22;100691.68;74961.14;22933.49;18278.93;61536.16;30445.82;136511.29;52077.31;4679.89;0.00;19728.14;0.00;0.00;8802.62;0.00;10192.04;14.40;0.00;0.00;2394.00
M;20 t/m 24 jaar;TEYLINGEN;1012;1002.98;491217.76;73188.86;212402.68;58431.31;18439.56;13949.01;44622.85;328848.32;7577.23;15589.67;2743.32;26160.92;9434.06;0.00;0.00;18849.11;0.00;6953.76;14.40;0.00;5185.67;2115.15
M;25 t/m 29 jaar;TEYLINGEN;948;930.96;296212.20;85873.89;267994.17;53163.93;15893.93;9227.37;40479.80;22167.07;2745.03;4214.38;82.25;0.00;6015.35;0.00;0.00;24892.90;0.00;8223.53;15.75;0.00;108.36;350.32
M;30 t/m 34 jaar;TEYLINGEN;846;836.61;377770.18;82679.77;317542.50;47496.63;15738.72;7444.70;34239.77;17648.33;2809.37;513.00;1226.52;0.00;16778.16;0.00;0.00;11127.43;0.00;958.64;32.40;27737.74;836.78;737.67
M;35 t/m 39 jaar;TEYLINGEN;930;919.02;385042.56;99690.45;103841.06;52667.34;19825.15;11404.35;40750.63;11869.93;2541.84;1940.25;1330.70;319.64;5624.80;0.00;0.00;16947.61;0.00;2564.36;23.40;0.00;0.00;2604.41
M;40 t/m 44 jaar;TEYLINGEN;1108;1100.36;439501.00;166089.92;276064.46;63798.67;23702.05;16341.50;46082.43;27390.80;6040.91;6811.71;2248.84;0.00;11878.30;0.00;0.00;22592.96;0.00;4407.41;16.20;0.00;0.00;8280.71
M;45 t/m 49 jaar;TEYLINGEN;1475;1470.66;875295.17;195344.44;166914.08;85933.50;34410.94;27392.58;62711.70;81664.06;11981.60;5249.72;3780.39;7647.63;19860.65;0.00;0.00;25196.92;0.00;6385.98;16.20;0.00;25905.50;3095.78
